TS	Time	Phase	Temps
2012-04-26 12:01:40.328	100.062	-77.137	310.42
2012-04-26 12:01:40.531	100.265	-76.524	310.42
2012-04-26 12:01:40.734	100.468	-78.798	310.42
2012-04-26 12:01:40.937	100.671	-78.17	310.42
2012-04-26 12:01:41.140	100.874	-77.76	310.42
2012-04-26 12:01:41.328	101.062	-77.267	310.42
2012-04-26 12:01:41.531	101.265	-78.129	310.42
2012-04-26 12:01:41.734	101.468	-78.572	310.42
2012-04-26 12:01:41.937	101.671	-77.184	310.42
2012-04-26 12:01:42.140	101.874	-77.694	310.43
2012-04-26 12:01:42.343	102.077	-77.852	310.43
2012-04-26 12:01:42.547	102.281	-78.582	310.43
2012-04-26 12:01:42.734	102.468	-77.795	310.43
2012-04-26 12:01:42.937	102.671	-77.789	310.42
2012-04-26 12:01:43.140	102.874	-78.804	310.42
2012-04-26 12:01:43.343	103.077	-78.166	310.41
2012-04-26 12:01:43.547	103.281	-77.92	310.41
2012-04-26 12:01:43.750	103.484	-77.619	310.41
2012-04-26 12:01:43.937	103.671	-76.78	310.41
2012-04-26 12:01:44.140	103.874	-78.218	310.42
2012-04-26 12:01:44.343	104.077	-77.499	310.42
2012-04-26 12:01:44.547	104.281	-77.53	310.42
2012-04-26 12:01:44.750	104.484	-76.757	310.42
2012-04-26 12:01:44.953	104.687	-77.365	310.42
2012-04-26 12:01:45.156	104.89	-77.567	310.42
2012-04-26 12:01:45.343	105.077	-77.775	310.42
2012-04-26 12:01:45.547	105.281	-78.031	310.42
2012-04-26 12:01:45.750	105.484	-78.499	310.42
2012-04-26 12:01:45.953	105.687	-77.752	310.42
2012-04-26 12:01:46.156	105.89	-77.475	310.42
2012-04-26 12:01:46.359	106.093	-76.973	310.42
2012-04-26 12:01:46.562	106.296	-77.614	310.42
2012-04-26 12:01:46.750	106.484	-77.654	310.42
2012-04-26 12:01:46.953	106.687	-78.137	310.42
2012-04-26 12:01:47.156	106.89	-77.527	310.41
2012-04-26 12:01:47.359	107.093	-78.68	310.41
2012-04-26 12:01:47.562	107.296	-78.138	310.42
2012-04-26 12:01:47.765	107.499	-77.215	310.42
2012-04-26 12:01:47.953	107.687	-77.298	310.42
2012-04-26 12:01:48.156	107.89	-79.013	310.42
2012-04-26 12:01:48.359	108.093	-77.752	310.42
2012-04-26 12:01:48.562	108.296	-76.922	310.42
2012-04-26 12:01:48.765	108.499	-77.699	310.42
2012-04-26 12:01:48.968	108.702	-77.12	310.41
2012-04-26 12:01:49.172	108.906	-77.116	310.41
2012-04-26 12:01:49.359	109.093	-77.149	310.41
2012-04-26 12:01:49.562	109.296	-77.357	310.41
2012-04-26 12:01:49.765	109.499	-78.182	310.41
2012-04-26 12:01:49.968	109.702	-77.47	310.41
2012-04-26 12:01:50.172	109.906	-77.784	310.41
2012-04-26 12:01:50.375	110.109	-77.675	310.41
2012-04-26 12:01:50.578	110.312	-76.943	310.41
2012-04-26 12:01:50.765	110.499	-77.757	310.41
2012-04-26 12:01:50.968	110.702	-77.392	310.41
2012-04-26 12:01:51.172	110.906	-77.114	310.41
2012-04-26 12:01:51.375	111.109	-77.306	310.41
2012-04-26 12:01:51.578	111.312	-77.722	310.41
2012-04-26 12:01:51.781	111.515	-78.008	310.41
2012-04-26 12:01:51.984	111.718	-77.31	310.41
2012-04-26 12:01:52.172	111.906	-76.881	310.41
2012-04-26 12:01:52.375	112.109	-77.67	310.41
2012-04-26 12:01:52.578	112.312	-77.825	310.41
2012-04-26 12:01:52.781	112.515	-77.273	310.41
2012-04-26 12:01:52.984	112.718	-77.011	310.41
2012-04-26 12:01:53.187	112.921	-78.149	310.41
2012-04-26 12:01:53.390	113.124	-78.007	310.41
2012-04-26 12:01:53.578	113.312	-77.529	310.42
2012-04-26 12:01:53.781	113.515	-77.675	310.42
2012-04-26 12:01:53.984	113.718	-76.351	310.42
2012-04-26 12:01:54.187	113.921	-78.162	310.42
2012-04-26 12:01:54.390	114.124	-77.595	310.42
2012-04-26 12:01:54.593	114.327	-77.453	310.42
2012-04-26 12:01:54.781	114.515	-79.1	310.42
2012-04-26 12:01:54.984	114.718	-77.983	310.42
2012-04-26 12:01:55.187	114.921	-77.727	310.42
2012-04-26 12:01:55.390	115.124	-76.799	310.42
2012-04-26 12:01:55.593	115.327	-76.846	310.42
2012-04-26 12:01:55.797	115.531	-77.968	310.42
2012-04-26 12:01:56.000	115.734	-77.82	310.42
2012-04-26 12:01:56.187	115.921	-78.059	310.42
2012-04-26 12:01:56.390	116.124	-77.124	310.42
2012-04-26 12:01:56.593	116.327	-77.108	310.42
2012-04-26 12:01:56.797	116.531	-77.612	310.42
2012-04-26 12:01:57.000	116.734	-77.359	310.42
2012-04-26 12:01:57.203	116.937	-77.307	310.42
2012-04-26 12:01:57.406	117.14	-78.116	310.41
2012-04-26 12:01:57.593	117.327	-78.201	310.41
2012-04-26 12:01:57.796	117.53	-77.898	310.41
2012-04-26 12:01:58.000	117.734	-77.339	310.41
2012-04-26 12:01:58.203	117.937	-77.554	310.42
2012-04-26 12:01:58.406	118.14	-78.13	310.42
2012-04-26 12:01:58.609	118.343	-77.211	310.42
2012-04-26 12:01:58.812	118.546	-77.338	310.42
2012-04-26 12:01:59.000	118.734	-77.064	310.42
2012-04-26 12:01:59.203	118.937	-78.479	310.42
2012-04-26 12:01:59.406	119.14	-77.797	310.42
2012-04-26 12:01:59.609	119.343	-77.362	310.42
2012-04-26 12:01:59.812	119.546	-78.776	310.42
2012-04-26 12:02:00.015	119.749	-77.873	310.42
2012-04-26 12:02:00.203	119.937	-77.186	310.42
2012-04-26 12:02:00.406	120.14	-77.734	310.42
2012-04-26 12:02:00.609	120.343	-76.887	310.42
2012-04-26 12:02:00.812	120.546	-78.448	310.42
2012-04-26 12:02:01.015	120.749	-77.222	310.42
2012-04-26 12:02:01.218	120.952	-77.314	310.41
2012-04-26 12:02:01.421	121.155	-76.422	310.41
2012-04-26 12:02:01.609	121.343	-77.332	310.42
2012-04-26 12:02:01.812	121.546	-77.459	310.42
2012-04-26 12:02:02.015	121.749	-77.4	310.42
2012-04-26 12:02:02.218	121.952	-76.708	310.42
2012-04-26 12:02:02.421	122.155	-78.341	310.42
2012-04-26 12:02:02.625	122.359	-78.002	310.42
2012-04-26 12:02:02.828	122.562	-76.712	310.42
2012-04-26 12:02:03.015	122.749	-77.559	310.43
2012-04-26 12:02:03.218	122.952	-78.206	310.43
2012-04-26 12:02:03.421	123.155	-78.311	310.43
2012-04-26 12:02:03.625	123.359	-77.971	310.43
2012-04-26 12:02:03.828	123.562	-78.043	310.42
2012-04-26 12:02:04.031	123.765	-78.003	310.42
2012-04-26 12:02:04.234	123.968	-77.881	310.42
2012-04-26 12:02:04.421	124.155	-77.333	310.42
2012-04-26 12:02:04.625	124.359	-77.251	310.42
2012-04-26 12:02:04.828	124.562	-79.12	310.42
2012-04-26 12:02:05.031	124.765	-78.44	310.42
2012-04-26 12:02:05.234	124.968	-77.254	310.42
2012-04-26 12:02:05.437	125.171	-77.889	310.42
2012-04-26 12:02:05.640	125.374	-77.163	310.41
2012-04-26 12:02:05.828	125.562	-78.234	310.41
2012-04-26 12:02:06.031	125.765	-77.648	310.41
2012-04-26 12:02:06.234	125.968	-77.91	310.41
2012-04-26 12:02:06.437	126.171	-78.379	310.4
2012-04-26 12:02:06.640	126.374	-77.808	310.4
2012-04-26 12:02:06.843	126.577	-78.301	310.41
2012-04-26 12:02:07.031	126.765	-77.916	310.41
2012-04-26 12:02:07.234	126.968	-77.599	310.41
2012-04-26 12:02:07.437	127.171	-78.076	310.41
2012-04-26 12:02:07.640	127.374	-78.085	310.4
2012-04-26 12:02:07.843	127.577	-77.789	310.4
2012-04-26 12:02:08.046	127.78	-77.208	310.4
2012-04-26 12:02:08.250	127.984	-77.912	310.4
2012-04-26 12:02:08.437	128.171	-78.098	310.41
2012-04-26 12:02:08.640	128.374	-77.907	310.41
2012-04-26 12:02:08.843	128.577	-77.332	310.41
2012-04-26 12:02:09.046	128.78	-77.501	310.4
2012-04-26 12:02:09.250	128.984	-78.17	310.4
2012-04-26 12:02:09.453	129.187	-77.809	310.4
2012-04-26 12:02:09.656	129.39	-77.733	310.4
2012-04-26 12:02:09.843	129.577	-79.143	310.4
2012-04-26 12:02:10.046	129.78	-77.969	310.4
2012-04-26 12:02:10.250	129.984	-77.492	310.4
2012-04-26 12:02:10.453	130.187	-78.329	310.4
2012-04-26 12:02:10.656	130.39	-77.046	310.41
2012-04-26 12:02:10.859	130.593	-77.718	310.41
2012-04-26 12:02:11.062	130.796	-77.308	310.41
2012-04-26 12:02:11.250	130.984	-77.498	310.41
2012-04-26 12:02:11.453	131.187	-79.388	310.4
2012-04-26 12:02:11.656	131.39	-77.737	310.4
2012-04-26 12:02:11.859	131.593	-77.574	310.4
2012-04-26 12:02:12.062	131.796	-76.855	310.41
2012-04-26 12:02:12.265	131.999	-78.261	310.41
2012-04-26 12:02:12.453	132.187	-78.034	310.41
2012-04-26 12:02:12.656	132.39	-78.07	310.41
2012-04-26 12:02:12.859	132.593	-78.158	310.4
2012-04-26 12:02:13.062	132.796	-76.912	310.4
2012-04-26 12:02:13.265	132.999	-77.528	310.4
2012-04-26 12:02:13.468	133.202	-76.963	310.4
2012-04-26 12:02:13.671	133.405	-76.728	310.4
2012-04-26 12:02:13.859	133.593	-77.234	310.4
2012-04-26 12:02:14.062	133.796	-78.051	310.41
2012-04-26 12:02:14.265	133.999	-77.506	310.41
2012-04-26 12:02:14.468	134.202	-77.249	310.41
2012-04-26 12:02:14.671	134.405	-77.24	310.41
2012-04-26 12:02:14.875	134.609	-77.855	310.41
2012-04-26 12:02:15.078	134.812	-77.479	310.41
2012-04-26 12:02:15.265	134.999	-77.531	310.41
2012-04-26 12:02:15.468	135.202	-77.537	310.41
2012-04-26 12:02:15.671	135.405	-77.296	310.4
2012-04-26 12:02:15.875	135.609	-78.426	310.4
2012-04-26 12:02:16.078	135.812	-77.966	310.4
2012-04-26 12:02:16.281	136.015	-77.809	310.39
2012-04-26 12:02:16.484	136.218	-78.225	310.39
2012-04-26 12:02:16.671	136.405	-77.58	310.39
2012-04-26 12:02:16.875	136.609	-77.187	310.39
2012-04-26 12:02:17.078	136.812	-77.206	310.39
2012-04-26 12:02:17.281	137.015	-77.17	310.39
2012-04-26 12:02:17.484	137.218	-78.096	310.39
2012-04-26 12:02:17.687	137.421	-78.012	310.39
2012-04-26 12:02:17.890	137.624	-77.181	310.39
2012-04-26 12:02:18.078	137.812	-76.352	310.39
2012-04-26 12:02:18.281	138.015	-77.261	310.39
2012-04-26 12:02:18.484	138.218	-77.451	310.39
2012-04-26 12:02:18.687	138.421	-77.647	310.39
2012-04-26 12:02:18.890	138.624	-77.298	310.39
2012-04-26 12:02:19.093	138.827	-78.175	310.39
2012-04-26 12:02:19.281	139.015	-77.612	310.4
2012-04-26 12:02:19.484	139.218	-76.233	310.4
2012-04-26 12:02:19.687	139.421	-76.222	310.4
2012-04-26 12:02:19.890	139.624	-78.213	310.4
2012-04-26 12:02:20.093	139.827	-77.895	310.4
2012-04-26 12:02:20.296	140.03	-77.847	310.4
2012-04-26 12:02:20.499	140.233	-77.936	310.4
2012-04-26 12:02:20.687	140.421	-77.721	310.4
2012-04-26 12:02:20.890	140.624	-77.152	310.4
2012-04-26 12:02:21.093	140.827	-77.687	310.4
2012-04-26 12:02:21.296	141.03	-77.316	310.4
2012-04-26 12:02:21.499	141.233	-79.929	310.4
2012-04-26 12:02:21.703	141.437	-78.251	310.4
2012-04-26 12:02:21.906	141.64	-77.431	310.41
2012-04-26 12:02:22.093	141.827	-77.136	310.41
2012-04-26 12:02:22.296	142.03	-78.42	310.4
2012-04-26 12:02:22.499	142.233	-78.021	310.4
2012-04-26 12:02:22.703	142.437	-77.303	310.4
2012-04-26 12:02:22.906	142.64	-77.35	310.4
2012-04-26 12:02:23.109	142.843	-77.019	310.4
2012-04-26 12:02:23.312	143.046	-78.05	310.4
2012-04-26 12:02:23.499	143.233	-77.358	310.4
2012-04-26 12:02:23.703	143.437	-77.298	310.4
2012-04-26 12:02:23.906	143.64	-77.503	310.4
2012-04-26 12:02:24.109	143.843	-77.869	310.4
2012-04-26 12:02:24.312	144.046	-77.81	310.4
2012-04-26 12:02:24.515	144.249	-77.512	310.4
2012-04-26 12:02:24.703	144.437	-77.489	310.4
2012-04-26 12:02:24.906	144.64	-78.727	310.4
2012-04-26 12:02:25.109	144.843	-77.841	310.4
2012-04-26 12:02:25.312	145.046	-77.427	310.39
2012-04-26 12:02:25.515	145.249	-77.035	310.39
2012-04-26 12:02:25.718	145.452	-77.515	310.39
2012-04-26 12:02:25.921	145.655	-78.22	310.39
2012-04-26 12:02:26.109	145.843	-77.943	310.4
2012-04-26 12:02:26.312	146.046	-77.445	310.4
2012-04-26 12:02:26.515	146.249	-78.912	310.39
2012-04-26 12:02:26.718	146.452	-77.814	310.39
2012-04-26 12:02:26.921	146.655	-77.392	310.39
2012-04-26 12:02:27.124	146.858	-77.618	310.39
2012-04-26 12:02:27.312	147.046	-77.832	310.39
2012-04-26 12:02:27.515	147.249	-78.426	310.39
2012-04-26 12:02:27.718	147.452	-77.498	310.39
2012-04-26 12:02:27.921	147.655	-78.07	310.39
2012-04-26 12:02:28.124	147.858	-78.402	310.39
2012-04-26 12:02:28.328	148.062	-77.743	310.39
2012-04-26 12:02:28.531	148.265	-77.977	310.4
2012-04-26 12:02:28.718	148.452	-77.329	310.4
2012-04-26 12:02:28.921	148.655	-78.483	310.4
2012-04-26 12:02:29.124	148.858	-77.892	310.4
2012-04-26 12:02:29.328	149.062	-77.69	310.4
2012-04-26 12:02:29.531	149.265	-77.61	310.4
2012-04-26 12:02:29.734	149.468	-76.654	310.4
2012-04-26 12:02:29.937	149.671	-77.825	310.4
2012-04-26 12:02:30.124	149.858	-77.293	310.4
2012-04-26 12:02:30.328	150.062	-77.375	310.4
2012-04-26 12:02:30.531	150.265	-76.62	310.4
2012-04-26 12:02:30.734	150.468	-77.318	310.4
2012-04-26 12:02:30.937	150.671	-78.121	310.4
2012-04-26 12:02:31.140	150.874	-77.634	310.39
2012-04-26 12:02:31.328	151.062	-77.218	310.39
2012-04-26 12:02:31.531	151.265	-78.087	310.4
2012-04-26 12:02:31.734	151.468	-77.851	310.4
2012-04-26 12:02:31.937	151.671	-77.57	310.39
2012-04-26 12:02:32.140	151.874	-77.797	310.39
2012-04-26 12:02:32.343	152.077	-77.465	310.39
2012-04-26 12:02:32.546	152.28	-77.998	310.39
2012-04-26 12:02:32.734	152.468	-77.711	310.39
2012-04-26 12:02:32.937	152.671	-77.884	310.39
2012-04-26 12:02:33.140	152.874	-76.501	310.39
2012-04-26 12:02:33.343	153.077	-77.905	310.39
2012-04-26 12:02:33.546	153.28	-77.663	310.39
2012-04-26 12:02:33.749	153.483	-77.761	310.39
2012-04-26 12:02:33.953	153.687	-78.821	310.39
2012-04-26 12:02:34.140	153.874	-78.292	310.4
2012-04-26 12:02:34.343	154.077	-78.455	310.4
2012-04-26 12:02:34.546	154.28	-77.386	310.39
2012-04-26 12:02:34.749	154.483	-75.694	310.39
2012-04-26 12:02:34.953	154.687	-77.899	310.4
2012-04-26 12:02:35.156	154.89	-77.668	310.4
2012-04-26 12:02:35.359	155.093	-77.949	310.4
2012-04-26 12:02:35.546	155.28	-76.926	310.4
2012-04-26 12:02:35.749	155.483	-77.481	310.39
2012-04-26 12:02:35.953	155.687	-77.424	310.39
2012-04-26 12:02:36.156	155.89	-76.687	310.39
2012-04-26 12:02:36.359	156.093	-76.696	310.4
2012-04-26 12:02:36.562	156.296	-78.104	310.4
2012-04-26 12:02:36.765	156.499	-78.094	310.4
2012-04-26 12:02:36.952	156.686	-77.532	310.4
2012-04-26 12:02:37.156	156.89	-77.716	310.39
2012-04-26 12:02:37.359	157.093	-77.662	310.39
2012-04-26 12:02:37.562	157.296	-77.652	310.39
2012-04-26 12:02:37.765	157.499	-77.515	310.39
2012-04-26 12:02:37.968	157.702	-77.928	310.39
2012-04-26 12:02:38.156	157.89	-78.062	310.39
2012-04-26 12:02:38.359	158.093	-78.176	310.39
2012-04-26 12:02:38.562	158.296	-77.981	310.39
2012-04-26 12:02:38.765	158.499	-77.085	310.39
2012-04-26 12:02:38.968	158.702	-78.482	310.39
2012-04-26 12:02:39.171	158.905	-77.857	310.39
2012-04-26 12:02:39.374	159.108	-77.615	310.39
2012-04-26 12:02:39.562	159.296	-77.699	310.39
2012-04-26 12:02:39.765	159.499	-76.984	310.39
2012-04-26 12:02:39.968	159.702	-78.587	310.39
2012-04-26 12:02:40.171	159.905	-77.766	310.39
2012-04-26 12:02:40.374	160.108	-77.9	310.39
2012-04-26 12:02:40.577	160.311	-77.243	310.39
2012-04-26 12:02:40.781	160.515	-77.233	310.39
2012-04-26 12:02:40.968	160.702	-77.359	310.39
2012-04-26 12:02:41.171	160.905	-77.42	310.39
2012-04-26 12:02:41.374	161.108	-77.321	310.39
2012-04-26 12:02:41.577	161.311	-78.698	310.39
2012-04-26 12:02:41.781	161.515	-78.069	310.38
2012-04-26 12:02:41.984	161.718	-77.544	310.38
2012-04-26 12:02:42.187	161.921	-77.658	310.38
2012-04-26 12:02:42.374	162.108	-77.625	310.38
2012-04-26 12:02:42.577	162.311	-78.008	310.39
2012-04-26 12:02:42.781	162.515	-78.07	310.39
2012-04-26 12:02:42.984	162.718	-77.872	310.39
2012-04-26 12:02:43.187	162.921	-78.148	310.39
2012-04-26 12:02:43.390	163.124	-78.221	310.39
2012-04-26 12:02:43.577	163.311	-77.769	310.39
2012-04-26 12:02:43.781	163.515	-77.763	310.39
2012-04-26 12:02:43.984	163.718	-79.043	310.39
2012-04-26 12:02:44.187	163.921	-78.305	310.39
2012-04-26 12:02:44.390	164.124	-77.802	310.39
2012-04-26 12:02:44.593	164.327	-78.347	310.39
2012-04-26 12:02:44.796	164.53	-77.444	310.39
2012-04-26 12:02:44.984	164.718	-77.87	310.39
2012-04-26 12:02:45.187	164.921	-77.828	310.38
2012-04-26 12:02:45.390	165.124	-78.387	310.38
2012-04-26 12:02:45.593	165.327	-77.813	310.38
2012-04-26 12:02:45.796	165.53	-78.234	310.38
2012-04-26 12:02:45.999	165.733	-78.2	310.38
2012-04-26 12:02:46.202	165.936	-78.271	310.38
2012-04-26 12:02:46.390	166.124	-78.435	310.38
2012-04-26 12:02:46.593	166.327	-78.25	310.38
2012-04-26 12:02:46.796	166.53	-78.044	310.38
2012-04-26 12:02:46.999	166.733	-77.975	310.38
2012-04-26 12:02:47.202	166.936	-78.084	310.38
2012-04-26 12:02:47.406	167.14	-78.261	310.39
2012-04-26 12:02:47.609	167.343	-77.812	310.39
2012-04-26 12:02:47.796	167.53	-77.739	310.39
2012-04-26 12:02:47.999	167.733	-77.699	310.39
2012-04-26 12:02:48.202	167.936	-77.472	310.38
2012-04-26 12:02:48.406	168.14	-78.032	310.38
2012-04-26 12:02:48.609	168.343	-77.928	310.38
2012-04-26 12:02:48.812	168.546	-77.276	310.38
2012-04-26 12:02:49.015	168.749	-79.371	310.38
2012-04-26 12:02:49.202	168.936	-78.265	310.38
2012-04-26 12:02:49.406	169.14	-77.652	310.38
2012-04-26 12:02:49.609	169.343	-78.024	310.38
2012-04-26 12:02:49.812	169.546	-78.403	310.38
2012-04-26 12:02:50.015	169.749	-78.572	310.38
2012-04-26 12:02:50.218	169.952	-77.984	310.38
2012-04-26 12:02:50.406	170.14	-78.062	310.38
2012-04-26 12:02:50.609	170.343	-79.081	310.38
2012-04-26 12:02:50.812	170.546	-78.591	310.38
2012-04-26 12:02:51.015	170.749	-77.914	310.38
2012-04-26 12:02:51.218	170.952	-77.353	310.38
2012-04-26 12:02:51.421	171.155	-77.666	310.38
2012-04-26 12:02:51.624	171.358	-78.177	310.38
2012-04-26 12:02:51.812	171.546	-78.221	310.38
2012-04-26 12:02:52.015	171.749	-78.093	310.38
2012-04-26 12:02:52.218	171.952	-77.438	310.38
2012-04-26 12:02:52.421	172.155	-77.785	310.38
2012-04-26 12:02:52.624	172.358	-77.689	310.38
2012-04-26 12:02:52.827	172.561	-77.741	310.38
2012-04-26 12:02:53.031	172.765	-77.415	310.38
2012-04-26 12:02:53.218	172.952	-77.439	310.38
2012-04-26 12:02:53.421	173.155	-77.85	310.38
2012-04-26 12:02:53.624	173.358	-78.031	310.38
2012-04-26 12:02:53.827	173.561	-77.679	310.38
2012-04-26 12:02:54.031	173.765	-78.452	310.38
2012-04-26 12:02:54.234	173.968	-78.109	310.39
2012-04-26 12:02:54.437	174.171	-76.974	310.39
2012-04-26 12:02:54.624	174.358	-77.516	310.38
2012-04-26 12:02:54.827	174.561	-77.39	310.38
2012-04-26 12:02:55.031	174.765	-78.526	310.38
2012-04-26 12:02:55.234	174.968	-78.134	310.38
2012-04-26 12:02:55.437	175.171	-78.213	310.38
2012-04-26 12:02:55.640	175.374	-77.924	310.38
2012-04-26 12:02:55.827	175.561	-78.096	310.38
2012-04-26 12:02:56.030	175.764	-77.808	310.38
2012-04-26 12:02:56.234	175.968	-77.552	310.39
2012-04-26 12:02:56.437	176.171	-78.554	310.39
2012-04-26 12:02:56.640	176.374	-77.856	310.39
2012-04-26 12:02:56.843	176.577	-78.179	310.39
2012-04-26 12:02:57.046	176.78	-77.611	310.39
2012-04-26 12:02:57.234	176.968	-75.644	310.39
2012-04-26 12:02:57.437	177.171	-77.934	310.39
2012-04-26 12:02:57.640	177.374	-77.813	310.38
2012-04-26 12:02:57.843	177.577	-78.314	310.38
2012-04-26 12:02:58.046	177.78	-77.87	310.38
2012-04-26 12:02:58.249	177.983	-78.328	310.38
2012-04-26 12:02:58.452	178.186	-77.528	310.38
2012-04-26 12:02:58.640	178.374	-76.529	310.38
2012-04-26 12:02:58.843	178.577	-76.916	310.38
2012-04-26 12:02:59.046	178.78	-78.891	310.38
2012-04-26 12:02:59.249	178.983	-78.377	310.38
2012-04-26 12:02:59.452	179.186	-77.711	310.38
2012-04-26 12:02:59.655	179.389	-77.24	310.38
2012-04-26 12:02:59.859	179.593	-77.465	310.38
2012-04-26 12:03:00.046	179.78	-77.687	310.38
2012-04-26 12:03:00.249	179.983	-77.591	310.38
2012-04-26 12:03:00.452	180.186	-77.948	310.38
2012-04-26 12:03:00.655	180.389	-78.225	310.38
2012-04-26 12:03:00.859	180.593	-78.76	310.38
2012-04-26 12:03:01.062	180.796	-78.163	310.39
2012-04-26 12:03:01.265	180.999	-77.628	310.39
2012-04-26 12:03:01.452	181.186	-77.704	310.38
2012-04-26 12:03:01.655	181.389	-78.017	310.38
2012-04-26 12:03:01.859	181.593	-77.755	310.38
2012-04-26 12:03:02.062	181.796	-77.866	310.38
2012-04-26 12:03:02.265	181.999	-76.596	310.38
2012-04-26 12:03:02.468	182.202	-77.738	310.38
2012-04-26 12:03:02.655	182.389	-77.19	310.38
2012-04-26 12:03:02.859	182.593	-77.394	310.38
2012-04-26 12:03:03.062	182.796	-77.59	310.38
2012-04-26 12:03:03.265	182.999	-77.633	310.38
2012-04-26 12:03:03.468	183.202	-77.341	310.38
2012-04-26 12:03:03.671	183.405	-77.011	310.37
2012-04-26 12:03:03.874	183.608	-77.384	310.37
2012-04-26 12:03:04.062	183.796	-78.651	310.37
2012-04-26 12:03:04.265	183.999	-77.518	310.37
2012-04-26 12:03:04.468	184.202	-77.285	310.38
2012-04-26 12:03:04.671	184.405	-77.246	310.38
2012-04-26 12:03:04.874	184.608	-77.617	310.38
2012-04-26 12:03:05.077	184.811	-77.22	310.38
2012-04-26 12:03:05.280	185.014	-77.92	310.38
2012-04-26 12:03:05.468	185.202	-77.425	310.38
2012-04-26 12:03:05.671	185.405	-78.915	310.38
2012-04-26 12:03:05.874	185.608	-77.873	310.38
2012-04-26 12:03:06.077	185.811	-76.804	310.38
2012-04-26 12:03:06.280	186.014	-76.975	310.38
2012-04-26 12:03:06.484	186.218	-77.954	310.38
2012-04-26 12:03:06.687	186.421	-78.255	310.38
2012-04-26 12:03:06.874	186.608	-77.052	310.38
2012-04-26 12:03:07.077	186.811	-77.571	310.39
2012-04-26 12:03:07.280	187.014	-77.802	310.39
2012-04-26 12:03:07.484	187.218	-77.717	310.39
2012-04-26 12:03:07.687	187.421	-77.313	310.39
2012-04-26 12:03:07.890	187.624	-76.886	310.39
2012-04-26 12:03:08.077	187.811	-77.976	310.39
2012-04-26 12:03:08.280	188.014	-78.1	310.39
2012-04-26 12:03:08.484	188.218	-77.211	310.39
2012-04-26 12:03:08.687	188.421	-77.177	310.38
2012-04-26 12:03:08.890	188.624	-77.053	310.38
2012-04-26 12:03:09.093	188.827	-77.812	310.38
2012-04-26 12:03:09.296	189.03	-77.514	310.38
2012-04-26 12:03:09.484	189.218	-77.072	310.38
2012-04-26 12:03:09.687	189.421	-76.606	310.38
2012-04-26 12:03:09.890	189.624	-77.771	310.38
2012-04-26 12:03:10.093	189.827	-77.727	310.38
2012-04-26 12:03:10.296	190.03	-77.296	310.38
2012-04-26 12:03:10.499	190.233	-76.998	310.38
2012-04-26 12:03:10.702	190.436	-78.16	310.39
2012-04-26 12:03:10.890	190.624	-77.889	310.38
2012-04-26 12:03:11.093	190.827	-77.217	310.38
2012-04-26 12:03:11.296	191.03	-78.054	310.38
2012-04-26 12:03:11.499	191.233	-77.663	310.38
2012-04-26 12:03:11.702	191.436	-78.969	310.39
2012-04-26 12:03:11.905	191.639	-77.983	310.39
2012-04-26 12:03:12.109	191.843	-77.564	310.39
2012-04-26 12:03:12.296	192.03	-77.21	310.39
2012-04-26 12:03:12.499	192.233	-77.681	310.39
2012-04-26 12:03:12.702	192.436	-78.016	310.39
2012-04-26 12:03:12.905	192.639	-77.968	310.39
2012-04-26 12:03:13.109	192.843	-79.33	310.39
2012-04-26 12:03:13.312	193.046	-78.512	310.39
2012-04-26 12:03:13.499	193.233	-78.478	310.39
2012-04-26 12:03:13.702	193.436	-77.88	310.39
2012-04-26 12:03:13.905	193.639	-76.576	310.38
2012-04-26 12:03:14.109	193.843	-77.892	310.38
2012-04-26 12:03:14.312	194.046	-77.503	310.38
2012-04-26 12:03:14.515	194.249	-78.071	310.38
2012-04-26 12:03:14.718	194.452	-77.35	310.38
2012-04-26 12:03:14.905	194.639	-78.053	310.38
2012-04-26 12:03:15.108	194.842	-77.137	310.37
2012-04-26 12:03:15.312	195.046	-76.957	310.37
2012-04-26 12:03:15.515	195.249	-77.085	310.38
2012-04-26 12:03:15.718	195.452	-78.488	310.38
2012-04-26 12:03:15.921	195.655	-78.003	310.38
2012-04-26 12:03:16.124	195.858	-77.438	310.38
2012-04-26 12:03:16.312	196.046	-77.494	310.38
