TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:40:19.652	0.00	43.3511	-21.9895	1	292.559998	292.700012
2020-02-05 15:40:20.588	0.00	43.3859	-21.9898	1	292.549988	292.709991
2020-02-05 15:40:21.557	0.00	43.4912	-21.9884	1	292.540009	292.709991
2020-02-05 15:40:22.498	0.00	43.4048	-21.9888	1	292.540009	292.700012
2020-02-05 15:40:23.423	0.00	43.4760	-21.9871	1	292.529999	292.709991
2020-02-05 15:40:24.350	0.00	43.3942	-21.9881	1	292.540009	292.709991
2020-02-05 15:40:25.299	0.00	43.4459	-21.9899	1	292.559998	292.700012
2020-02-05 15:40:26.222	0.00	43.3524	-21.9868	1	292.540009	292.679993
2020-02-05 15:40:27.169	0.00	43.4221	-21.9870	1	292.559998	292.700012
2020-02-05 15:40:28.121	0.00	43.5089	-21.9915	1	292.549988	292.709991
2020-02-05 15:40:29.047	0.00	43.4918	-21.9948	1	292.549988	292.700012
2020-02-05 15:40:29.983	0.00	43.5679	-21.9948	1	292.540009	292.709991
2020-02-05 15:40:30.947	0.00	43.5097	-21.9910	1	292.549988	292.709991
2020-02-05 15:40:31.840	0.00	43.5886	-21.9904	1	292.549988	292.700012
2020-02-05 15:40:32.797	0.00	43.5595	-21.9885	1	292.559998	292.700012
2020-02-05 15:40:33.767	0.00	43.5119	-21.9899	1	292.549988	292.700012
2020-02-05 15:40:34.674	0.00	43.5822	-21.9914	1	292.549988	292.690002
2020-02-05 15:40:35.631	0.00	43.4863	-21.9891	1	292.540009	292.700012
2020-02-05 15:40:36.560	0.00	43.4716	-21.9903	1	292.559998	292.700012
2020-02-05 15:40:37.498	0.00	43.4194	-21.9908	1	292.549988	292.709991
2020-02-05 15:40:38.452	0.00	43.3470	-21.9907	1	292.540009	292.730011
2020-02-05 15:40:39.380	0.00	43.2569	-21.9894	1	292.559998	292.709991
2020-02-05 15:40:40.316	0.00	43.1162	-21.9869	1	292.549988	292.709991
2020-02-05 15:40:41.255	0.00	43.1656	-21.9879	1	292.549988	292.709991
2020-02-05 15:40:42.182	0.00	43.1106	-21.9891	1	292.559998	292.720001
2020-02-05 15:40:43.161	0.00	43.0974	-21.9868	1	292.549988	292.700012
2020-02-05 15:40:44.084	0.00	43.1900	-21.9935	1	292.559998	292.720001
2020-02-05 15:40:45.018	0.00	43.1299	-21.9899	1	292.559998	292.709991
2020-02-05 15:40:45.998	0.00	43.1830	-21.9890	1	292.559998	292.700012
2020-02-05 15:40:46.907	0.00	43.0538	-21.9873	1	292.559998	292.700012
2020-02-05 15:40:47.852	0.00	43.0428	-21.9886	1	292.559998	292.720001
2020-02-05 15:40:48.786	0.00	43.0722	-21.9904	1	292.559998	292.709991
2020-02-05 15:40:49.704	0.00	43.0735	-21.9903	1	292.570007	292.709991
2020-02-05 15:40:50.626	0.00	43.1160	-21.9894	1	292.559998	292.709991
2020-02-05 15:40:51.605	0.00	43.0754	-21.9899	1	292.579987	292.709991
2020-02-05 15:40:52.526	0.00	43.0454	-21.9913	1	292.559998	292.709991
2020-02-05 15:40:53.488	0.00	42.9499	-21.9893	1	292.559998	292.730011
